text,title,url
"Bag græsklædte Høie der ligger en By,
Der Svearigets Vugge mon stande.
Saavidt over Jorden sig bredte dens Ry,
Den ligger bag Mælarens Vande.


Der synger ingen Nattergal bag Busk og bag Træer
Om Kærligheds Fryd og dens Smerte;
De deiligste Toner dog hører man der,
De komme fra Menneskets Hjerte.


Hvo engang dem hørte, han glemmer dem ei,
Heelt selsomt de klinger i Dale,
De finde til Hjertet en dybere Vei,
End Sangen i Sydboens Sale.


Der søges i Jorden ei Sølv eller Guld,
Men Guldet boer i Menneskets Indre.
Der hentes ingen Rigdom af Afgrundens Muld,
Høit Upsalas Stjerner mon tindre.


Og Aander os hilser i Høst og i Vaar,
Hvor Fyrisaaen vælter sine Strømme,
Som aldrig skal glemmes, før Verden forgaaer,
For Tiderne blegne som Drømme.


Men heller ei skal glemmes, mens Timerne flye,
Mens Seklernes Minder sig sanke,
At fordum stod et Tempel i Upsalas By,
Der værned om Eenhedens Tanke.


Hvad splittedes i Tiden, skal samles igjen,
Thi Slægternes Blindhed er svunden;
Hvo før var os fremmed, er nu vor bedste Ven,
Sig selv har vort Norden gjenfunden.


Velkommen da hid efter Vinterens Nat,
Mod Kysten de Vaarbølger træde,
Os Upsala sendte nu sin ædleste Skat,
Vi hilse den med Gammen og Glæde.

",Carsten Hauch: “For Upsalenserne” from Nye Digtninger (1869),https://kalliope.org/en/text/hauch2018030714
"Og det war den Tid, da vi aaltid war tow
    — a glemmer æ aalle i mi’ Daw! —
Atjent’ jo te Vistis her vejsten æ Brow,
    og do kam te æ Gord og task te Traw’.


Do ga’ mæ en Gimmer og hjalp mæ aa tow’n
    — a glemmer æ aalle i mi’ Daw’ —
og hwer Gaang a stod og gjord’ Brind’ te æ Own,
    do kamm saa still’ og drow i mi’ Saw’.


En Daa vi war jenne, do to’ om mi’ Hâand —
    a glemmer æ aalle i mi’ Daw! —
Aso der saa nywle og wand af mi’ Gâan,
    imen’ do strøøg mi’ Kinder med di’ Kaw’.


Do tal’ om en Hjemmen herud’ baag æ Kjar —
    a glemmer æ aalle i mi’ Daw! —
en Rues’ sku’ vi ha’ wos lidt vejsten æ Dar
    og Løøg og Lavindler i wor Haw’.


Æ Log’ sku’ vær’ maaled, æ Hus vild’ do kalk’ —
    a glemmer æ aalle i mi’ Daw! —
en nybærend Kwi’ vild’ do gi’ mæ aa malk’,
    — for der bløw wal en Busk for hind aa gnaw’!


— — Saa bløw der Foran’ring, de kamm med di’ Pas
    — a glemmer æ aalle i mi’ Daw! —
baagved dje Kanowner de ga’ dæ di’ Plads
    — — og sind — i jen af Krigens manne Graw’!


En Blaan’ to’ dæ fræ mæ, en Kul’ røw dæ hen —
    a glemmer æ aalle i mi’ Daw’!
For det aa ha’ mistet sin kje-reste Ven,
    det løwter ett det længste Lyw i Law’.


10/5 1912.

",Jeppe Aakjær: »A glemmer æ aalle i mi’ Daw —« fra Vejr og Vind og Folkesind (1916),https://kalliope.org/da/text/aakjaer2018042238
"Der var mere i mit Hjerte
End sædvanlig, kan jeg tro;
Ikke Een blot var derinde —
Det var Sagen — der var To.


Der var altsaa i mit Hjerte
Blot lidt mere, end der bør.
Som en Furie den Skjønne
Mødte mig og raabte: „Hør!


Med din Stok skrev du i Sandet —
See kun efter — vil du see?
Endnu staaer det der i Gruset,
Dette krumme, dumme C!


Dette Bogstav, som jeg hader!
Navnet paa en Bagatell,
Paa en spinkel Dukkeskabning
Sammensat af Puf og Spjæld!


I hvis Hoved alle Tanker
Ere, som min tomme Handske,
Parfumeerte, glatte, lækkre,
Uden Indhold — dertil franske!


Og for denne Silkedronning
Skal jeg offres, skal jeg døe —
Ha, jeg styrter mig i Floden —
Tag mit Kys og mit Adieu!”


O, hvor Vreden dog forskjønner!
Hendes Ansigt var som Snee,
Hvorpaa Ildebrandens Gjenskin
Er i Nattens Mulm at see.

",Emil Aarestrup: »Forskjønnelsen« fra Efterladte Digte (1863),https://kalliope.org/da/text/aarestrup2001061702
"I Nattens Mulm og Mørke vandrer,
En Mand i rædselfulde Tanker.
Han agter ikke Stormens Susen,
Ei Havets frygtelige Brusen;
Han Intet hører, Intet seer
Af Alt, hvad der omkring ham skeer.


Ved Havets Bred han stille staaer,
Alt Bølgen til hans Fødder naaer,
O! han gjør Mine den at favne,
Sex Børn en Fader da skal favne.
Et Nu! og han sig styrter ud.
Det er forbi, o store Gud!

",C.V.P. Birkerod: “Selvmorderen” from Bagateller (1816),https://kalliope.org/en/text/birkerod2018011805
"Forgjæves Kval og Møie!
Forgjæves har jeg stridt
Mod det, som fra dit Øie
Tyst sænker sig i mit, —


Har stridt med Angst og Lede,
Med Spottens skarpe Pil
Og beilet til din Vrede
Som Andre til et Smil, —


Har stræbt et Dyb at lægge
Imellem os med Flid
Og ødet for os begge
Kun Lykke, Haab og Tid.


Thi blot du Øiet løfter,
Før Synet end kan flyes,
Saa fyldes alle Kløfter
Imellem os med Lys, —


Saa gløde Sten og Klipper
I Gryets varme Sol,
Saa Isen Taget slipper
Og glider fra sin Stol, —


Og over Dybets Skygger,
Al Sorg og Harm tiltrods,
En Bro af Lys sig bygger
Endnu imellem os.

",Ernst von der Recke: “Forgjæves Kval og Møie!” from Smaadigte (1883),https://kalliope.org/en/text/reckee20190816109
"Pulcinella! Pulcinella!
Lær mig Sækkepiben blæse!
Overlad mig denne Pukkel,
Denne alenlange Næse!


Pulcinella! Pulcinella!
Og til Gjengjeld, til Erstatning
Tag imod mit Sinds Forædling
Og min følsomme Forfatning!


Men han skriger og han flygter
Over Brædegulvets Tylter
Med sin Pukkel, med sin Næse,
Paa de lange, hvide Stylter.


Og han ryster, og han piber,
Skjuler sig bag Teppets Folder,
Og paa Sækkepibens Pose
Fast, som paa sin Sjæl, han holder.


Og han holder fast paa Næsen —
Han er ikke for Gemyttet;
Og han holder fast paa Puklen —
Han er altfor klog til Byttet.

",Emil Aarestrup: “I Fjelleboden” from Digte (1838),https://kalliope.org/en/text/aarestrup1838a33
"I kjender allesammen jo nok den røde Gaard,
Hvor de lystige Studenter lidt under Pisken staar,
Hvor sjælden stærkt man sørger, men som oftest er glad,
Hvor alt kan faas paa Kroen, uden Brændevin og Mad,
Hvor Krediten florerer og skjenker alle Liv,
Hvor Rykkervisitter er daglig Tidsfordriv,
Hvor nogle læse flittig, medens andre drive om —
Heldige Kopier af Lazaronerne i Rom, —
Hvor krybende Hulhed hos Ungdoms Frisind boer,
Som Snylteplanten selv paa de bedste Træer groer —
Hvor somme dog endnu gide samles ved et Glas
Og synge og klinke med godmodig Spas.
Træd ind, I see min værdige Hr. Kontubernal,
Han sidder og fordyber sig i en Pandeskal.
Dens Studium skal hjælpe ham Examen at faa,
Som Lysestage den ham tillige tjene maa.
I Krogen staar Skelettet hans Videnskabs Norm,
Iført Gehæng og Sabel og Studenteruniform.
Og jeg, som skal traktere, vel kaldes Teolog,
Men ej hos mig I finder en teologisk Bog.
I Sovekamret seer I det Vindve, som paa Klem
Staar altid hele Natten, en Tilflugtshavn for dem,
Der komme hjem forsilde, med et forvildet Sind;
Og — Venner eller Fjender, jeg la’r dem slippe ind.
De første næste Morgen for Bistanden god
Frembære Puns og Kaffe; de sidste derimod,
For at gjøre sig fra hver en Forpligtelse fri,
Betale med Bagvaskelse og Angiveri.
Nu sæt jer hist paa Kassen; Snaps og Brød skal I faa,
Og Piber, saa at Dampen kan op mod Loftet slaa. —
„Vi blir her hele Natten!” nej det gaar aldrig an,
Saa napper jer Udsmitteren, den skrækkelige Mand.

",P.L. Møller: »En Regensstue« fra Lyriske Digte (1840),https://kalliope.org/da/text/moellerpl2017122862
"Heel felsomt det i Verden gaaer:
Forundring hos Beundring staaer —
Hvo af de To Du vækked mest,
Det har jeg aldrig rigtig vidst.

",Hans Vilhelm Kaalund: »Grundtvig« fra Fabler og blandede Digte (1844),https://kalliope.org/da/text/kaalund2001062512
"Hej, Kyllingemo’r, hej Kyllingemo’r —
      Dagen er gaaet tilende;
i Gyden, hvor alle de Kyllinger bor,
      knap Løgten har Mod til at brænde.


Men Maanen lyser for Store og Smaa,
      i Hovedgade og Gyder.
Ingen ses nu i Døren at staa —
      ingen tilfals sig byder.


Madam! kom her og fortæl mig en Ting —
      hvor er de Smaapiger henne?
snuser Jack Ripper vel her omkring,
      nu da Dagen tog Ende? —


Aa Jack the Ripper, ham kender vi ej
      i disse Gyder og Gange,
men der er en »Gæst«, som tager paa Vej
      og gør mine Smaapiger bange! —


Saa drik — drik Vin — drik alt, hvad I har,
      tøm Snapsene store og lange;
thi naar Asiaten paaveje ta’er,
      kan Pigerne nok blive bange! — —


De stakkels Piger, de har det ej godt,
      maa søge i Smudset sig Føde.
En af »os andre« betænke blot:
      hvis det var her, vi døde!


Hos Kyllingemo’r, hos Kyllingemo’r,
      hvor Dagen er gaaet tilende,
i Gyden, hvor alle de Kyllinger bor,
      knap Løgten har Mod til at brænde.

",Holger Drachmann: “Hos Kyllingemo’r” from Unge Viser (1892),https://kalliope.org/en/text/drachmann2020033027
"Ordet sig hviled,
Englene smiled,
Sjungende hver:
Hvilen ei bryder
Arbeid, som fryder
Den vi har kiær!


Store Guds Under!
Mennesket blunder,
Skaberen bød:
Tril nu, Guldterning!
Kiærligheds Gierning
Hvilen giør sød!


Skabningen hviled,
Drømmende smiled
Jorddrotten prud,
Vaagned at skue
Væn over Tue
Eva, sin Brud.


Adam han sagde:
Navn jeg tillagde
Fugle og Dyr,
Kunde dog Mage
Aldrig opdage
Til mig i Byrd;


Dig kun, o Kvinde!
Dig sin Veninde
Kalder min Aand,
Dig, ingen Anden,
Taget af Manden,
Giv mig din Haand!


Herlig var Gaven,
Deilig var Haven,
Plantet af Gud,
Salig blev Manden,
Adam selvanden,
Lød han Guds Bud.


Kongen, vor Fader,
Kun hvad os skader
Under os ei,
Kun naar os smager
Hvad os bedrager,
Gud siger Nei.


Faderen taler,
Kongen befaler,
Loven udgaaer;
Dunkel er Nytten,
Fristerens Lytten
Ulykke spaaer.


Adam og Eve!
Evig I leve!
Liv er min Lyst,
Alt paa min Kugle,
Fiske med Fugle,
Følge jer Røst!


Giører og bruger
Alt hvad I huger
Kongelig frit!
Kun I besinde,
Drages til Minde,
Riget er mit!


Træerne tvende,
Nemme at kiende,
Seer I dem hist!
Glæden og Møden,
Livet og Døden,
Voxe paa Kvist.


Her voxer Livet,
Skiænket og givet
Jordklimpen blind;
Hist under Dække
Spiller for Giække
Døden med Skin.


Saa til de Unge
Faderens Tunge
Føied sit Ord,
Vel Han det vidste,
Daarskaber friste
Ungdom paa Jord.


Øie og Øre!
Hvad kan forføre
Eder fra Gud?
Lyset Han gjorde,
Støv kom til Orde
Kun paa Hans Bud!


Farver, som prale,
Smigrende Tale,
Kildrende Røst,
Ak, de forføre
Øie og Øre
Her, som i Øst.


Slangen i Bugter
Dødstræets Frugter
Priser endnu,
Hvidslende: Kvinde!
See, hvor de skinne
Deilig som du!


Vel maae de skinne,
Lys er derinde,
Teer sig i Glands,
Lyster dig ikke
Lynende Blikke,
Solstraale-Krands!


Myggen i Lyset!
Hvem har ei gyset
For den som Børn!
Soelret paa Vinger
Dog sig opsvinger
Dristige Ørn.


Vovehals vinder,
Skaberen finder,
Lyset er godt,
Ondt dog maa rønnes,
Før det paaskiønnes
Hvad der er godt.


Bange for Skarnet,
Mødes i Barnet
Engel og Fæ,
Daaren usyndig
Skyer ukyndig
Kundskabens Træ;


Men skal Man kige
Klart i Guds Rige,
Lys maa der til;
Gud tør vel lide
Fleer ved sin Side,
Naar Man kun vil.


Hvide og røde
Frugterne gløde,
Frygten forgaaer,
Talen paa Skruer
Frister og huer,
Tvivlen opstaaer.


Fristeren giækker,
Frugten ei rækker,
Føier kun til:
Selv du dig raade!
Liv er en Gaade,
Lykken et Spil.


Morskab jeg søger,
Stundom jeg spøger,
Sørgelig stemt,
Pleier at blande
Tant med det Sande,
Alvor med Skiemt;


Det var jo ilde,
Om du for silde
Skuffet dig fandt,
Vov ei at synde!
Nøies med Ynde!
Viisdom er Tant!


Pirret og ægget,
Lokket og giækket,
Moderen faldt,
Haand sig udstrakde,
Frugten hun smagde,
Livet det gjaldt.


Daaret, tilskyndet,
Eva har syndet,
Adam det seer,
Født er nu Smerte,
Hoved og Hjerte
Stemme ei meer.


Eva maa græde,
Skal dog med Glæde
Skue sin Sæd,
Sønnen hin frakke
Træde paa Nakke
Slangen uræd.


Adam! bedaaret,
Støvet du kaared,
Sveed nu for Korn!
Med dig om Føden
Kæmpe til Døden
Tidsel og Torn!


Her voxer Livet,
Dig var det givet,
Evig dog mit;
Ud nu af Haven!
Slæb dig til Graven
Med hvad er dit!


Huult lyder Sukket:
Haven er lukket,
Fjeldtoppen Snee,
Afgrunden vinker,
Flammende blinker
Beenradens Lee.


Skyer dog blaane,
Soel dog og Maane
Med dem udgaae!
Engle dog hvidske,
Modet opfriske,
Salighed spaae!

",N.F.S. Grundtvig: “Adam og Eva” from Psalmer og aandelige Sange (1870),https://kalliope.org/en/text/grundtvig200106182
"Paaskemaane
Jeg mindes en Paaskemaane:
Den steg over Heden,
hvor jeg legede som Barn —
stor og forunderlig —
som forløst fra Jorden
i dette hellige Øjeblik.


I dette hellige Øjeblik,
syntes Maanen større end Jorden,
blodrød
og svulmende —
som blødende af uendelig Lidelse:
Kristi Lidelse!


Det var, som Maanen
havde drukket Kristi Blod —
som stod hans Hjerte —
den Usigeliges Hjerte —
deroppe paa Himlen,
som en dryppende Kalk.

",Hulda Lütken: “Paaskemaane” from Klode i Drift (1941),https://kalliope.org/en/text/luetken2018012608
"Skarnbasse blev saa glad, saa glad,
den hørte Græshoppesang.
Græshoppe praled fra grønne Blad:
du skulde prøve en Gang!


Skarnbasse sagde: Jeg bliver saa glad
ved at høre dit fine Spil.
Kostelig smager min Skarnbassemad,
naar jeg maa lytte dertil.


Græshoppe løfted sin skingre Røst
og lo af Alverdens Snak.
Skarnbassen sad paa sit Sommerlyst
og røg og spiste og drak.

",Louis Levy: »Sommerlyst« fra Børnevers (1910),https://kalliope.org/da/text/levy2019033008
"Vinden vifter saa koldt, af Grenene kapper den Løvet,
den raaber i Skoven ind: Godnat I Børn af Støvet!


Paa Højen straaler Maanen, de graanende Skyer jage
i Hast over Dalen ud, hvor alle Skove klage.


Bækken sig lister afsted og fra de afdøde Lunde
bærer den Bladene bort med en Lyd som den græde kunde.


Aldrig jeg hørte en Kilde risle saa sørgende ene,
Pilene staa ved Bredden og vride de bløde Grene.


Tænkende paa en død Ven, jeg bøjer mig over Randen
af Kilden, der stedse mumler: Aldrig vi gense hinanden.


Hej! da lyder med ét i Luften en pludrende Gækken,
Vildgæs drevne paa Flugt, grebne af Vinterskrækken.


Med rappe Slag af Vingerne de jage Høsten agter
og flygter sky for Døden i Dalenes Tragter.


Hvor er de! Ha! hvor hastigt de glider over Maanen,
alt er de sporløst svundne i Himmelbuens Blaanen.


Deres varslende Røst endnu i Luften høres,
for at Vandrerens Bryst af Vemod kan oprøres.


Sydværts med ilsom Snakken sig Fuglene fortrækker;
men Døden ogsaa Syden med Fangenettet dækker.


Naturen det Evige skuer i urofyldte Drømme,
farer op og vil fra det Dødsindviede rømme.


Det Skrig, der fortvivlet lyder fra Trækfugle-Færden,
er et Raab i den vilde Drøm om en Evighedsverden.


Jeg hører dem ej mer, de er alt langt mod Sønder,
Tvivlen i mit Bryst sin Nattesang begynder:


Er Jordelivet Skin? — er det et omaddrejet
Fata Morgana kun, hvormed det Evige har lejet?


Hvorfor da denne Angst, som alt Jordisk maa fornemme,
og hvorfor vil et Genskin sig af Døden lade skræmme?


Er denne Angst et Genskin af hvad vi evigt ere,
saa at ogsaa dens Billede vil varigt eksistere?


Er selve Angsten Genskin? saa blafrer Tankens Fakler
som hist gennem den øde Dal Høsttaagerne vakler.

",Aage Matthison-Hansen: “En Høstaften” from Billeder fra Kina (1907),https://kalliope.org/en/text/matthison2019051426
"Solen er nede, det lufter mod Nat. —
Nu er det paa Tide! —
Menneskebarn, du er trættet og mat,
Træt af at lege og lide.
Spring i min Favn, jeg skal kryste dig tæt;
— Frygt kun ikke! —
Saa skal jeg bære dig sagte og let
Fjernt over Glemselens Vande
Over i Drømmenes Lande.


Hvil i min Arm! Jeg elsker dig ømt.
Saa trygt kan du blunde.
Jeg skal dig give, hvad bedst du har drømt
Læge hver svidende Vunde.
Mange som dig har jeg løftet i Favn,
— Frygt kun ikke! —
Tusender bar jeg fra Smerte og Savn
Fjernt over Tavshedens Vande,
Fjernt til de lysende Lande.


Stille og sval er min rolige Borg.
Dér tier hver Klage.
Alt hvad paa Jord du forliste med Sorg,
Dér skal det gives tilbage.
Sagte jeg kysser din blaanende Mund,
— Frygt kun ikke!
Sagte jeg bærer dig bort i dit Blund
Fjernt over Glemselens Vande,
Fjernt til de evige Lande.

",P.A. Rosenberg: “Dødens Vuggesang” from Pil og Plekter (1910),https://kalliope.org/en/text/rosenbergpa2018022565
"Fredens Hiem
Et Ungdoms-Forsøg
        ”Ja jeg vil søge mig op et Eden,”
        Saa Eginhard taled’, „hvor Kamp og, Krig
        „Og hierteløs Avind og Had og Svig
        „Endnu ei har ganske bortjaget Freden.”


Saa sled han sig løs fra Moder og Ven,
Og vandred’ til Hovedstaden hen.




Men Blomster ei trives i Stadens Dunst,
I prægtige Gader han forsked’ omsonst,
Istedenfor Fred han saae kun Kiv,
Man spilled’ et Spil om Død og Liv;
Den Rige giemte forsigtig sit Guld,
Den Fattige skjalv i Vinterkuld,
Og sparktes med Haan fra Plads til Plads,
Og blegned’ af Sult ved den Riges Pallads;
Men fordred’ han lidt af hans Overflod,
Da dømte man ham til Fængsel og Bod,
Og pidsket han blev i Dage ni,
Det kaldte man Retfærd og Politie.


        „Nei her boer visselig ikke Freden,
        „Hvor Broderen trykker sin Broder død,
        „Og Grumhed voxer i Rigdoms Skiød,
        „Paa andre Steder jeg søger mit Eden.” —


Og fra den store Stad han drog
I en liden By han sin Bolig opslog.




Ak, men Freden ei her han fandt,
Thi Nid og Smaalighed sig forbandt,
Ja, taled’ han et ubesindigt Ord,
Da sværted’ Avind det sort som Jord;
Og lysted’ ham ned ad Gaden at gaae.
Da vogted’ hundred’ Øine derpaa;
Og voved’ han ud af Porten at ride.
Da bleve hans Naboers Kinder hvide;
Og traadte han frem i en Klædning ny,
Da skialv af Harm den hele By,
Og hundred’ Tunger sig hvæssed’ som Sværd,
At straffe ham for hans forvovne Færd.


        „Nei, her boer visselig ikke Freden,
        „Nu vil jeg omskifte By med Land,
        „Hvor Hiorden græsser ved Kildens Rand,
        „Og Hyrderne synger om Kærligheden.”


Saa drog han hen til en Bondeby,
Og bygged’ sit Huus i Pilens Ly.




Men Oldtidens Hyrder var længe død.
De nye forfulgtes af Kummer og Nød,
Og Trældom bøied’ det indfaldne Bryst,
Glæden var falmet, som Løv i Høst;
Kun naar de svired’ i nærmeste Kro,
Glemte de Nøden og klinked’ froe,
Derpaa de skieldtes og sloges iblandt,
Striden var heftig, men sielden galant;
Den, der sloges til Jorden ned,
Reiste sig atter og iled’ afsted,
Og raved’ hiem med opbragt Sind,
Og prygled’ til Giengield sin skrigende Qvind.


        „Nei, her boer visselig ikke Freden,
        „Jeg søge den vil bag Egens Rod,
        „Der sielden betræes af Menneskets Fod,
        „Jeg søge den vil i Ensomheden.”


Saa bygged’ han sit Huus i Læ
Bag Skovens vældigste Egetræ.




Men Lynet splintrer den stærke Eeg,
Og Ormen fortærer de gyldne Neg!
I Luften svæver den vældige Ørn
Og griber Vildtet bag Busk og Tiørn,
Ulven og Lossen sig liste paa Rov
Og smitte med Blod den dunkle Skov;
Og Uglen flyver i bælmørk Nat
Og myrder omkaps med den vilde Kat;
Ja selv de kurrende Duer smaa
Med Vingerne heftig hverandre slaae,
Og hvæsse Nebbet til blodig Strid,
Skiøndt priste for Fromhed fra gammel Tid.


        „Nei, her boer visselig ikke Freden,
        „Jeg vil den søge paa fierne Kyst,
        „Hvor Livet sig skiuler bag Bølgens Bryst,
        „Og venter i Slummer paa Evigheden.”


Saa seiled’ han over salten Sø,
Og bygged’ sit Huus paa en eensom Ø.




Men Blod opvælder af Havets Dyb,
Og Mordet raser blandt Afgrundens Kryb;
Ormen forfølger sit Rov paa Strand,
Haifisken myrder, som Ulv paa Land;
Og Bølgen dandser i Jevndøgnsvind,
Og kaster et Skib mod Klippen ind,
Mens Stormen griber i Tougene fat,
Og spiller derpaa i den dunkle Nat,
Saa Strængene hvine og briste derved,
Og Masten styrter i Havet ned,
Og Vraget splintres ved Klippens Fod,
Og Bølgen sig lædsker i Menneskeblod.


        „Nei, her boer visselig ikke Freden,
        „Nu har jeg vandret saa lang en Vei,
        „I Menneskets Samfund jeg fandt den ei,
        „Jeg fandt den ei heller i Eensomheden.”


Forsvunden er længst hans Haab og Tro,
Og ingensteds fæster han meer sin Bo.




Som Yngling greb han sin Vandringsstav,
Som Olding staaer han nu ved sin Grav;
Snart Hjertet isner og banker ei meer,
Men Siælen opstaaer af det kolde Leer
Og grubler paa Livets forsvundne Drøm, —
Da seer den et Skib i en dunkel Strøm,
Og Barndomsvenner i Stavnen staae,
„Kom!” klinger det, „kom! vi til Hjemmet gaae,
„Nu seile vi til den sikkre Kyst,
„Hvor Vindene slumre ved Vaarens Bryst,
„Nu seile vi did, hvor Freden boer,
„Som aldrig du fandt paa den dunkle Jord.”

",Carsten Hauch: »Fredens Hiem« fra Lyriske Digte (1842),https://kalliope.org/da/text/hauch2019010404
"XXXVI. Runer
Højt skal hædres
Henfarne Helte,
Valkyriers Venner,
Valhalværdige.
Mest dog Mø,
Som mere magted:
Led i Løndom
Længselens Kval,
Skuffelsens snigende
Sorge-Sot,
Kjæmped med Kjærligheds
Sejersstolte Styrke,
Stillede Smærter,
Lettede andre
Lidende Livet.

",Alphonse Walleen: “Runer” from Digte (1894),https://kalliope.org/en/text/walleen2022052236
"Til Digteren Falsen
(I et Exemplar af Samsøs Skrifter.)
Ven, som fortolked Melpomenes Savn,
Iil, iil! hun kalder dig, det at oprette,
Og til din ædle Tinding vil hun flette
En Krands liig den, der hædrer Samsøes Navn;
Naar Themis Fieldvei trætter dig at vandre,
Du hvile blidt ved Hippoerenes Væld,
Tit, Ven! du giæste det! det lader vel,
At Eeg og Laurus grønnes hos hverandre.
O! saa var og min Drøm i bedre Tid,
— Saa mangen gylden Drøm med hine Dage flyede, —
Dog synes mig min Aften mere blid,
Naar jeg mig nægtet Krands seer Venners Tinding

","Knud Lyne Rahbek: “Til Digteren Falsen” from Poetiske Forsøg, Anden Deel (1802)",https://kalliope.org/en/text/rahbek2020010452
"Margretha bygged her sit Slot
I Danmarks gyldne Tid.
Her, sagde hun, her er det godt:
Naturen smiler blid
Og lønner virksom Flid
Med mange Fold af Agrens rige Grøde.


Og ofte rulled Aaret om
Fra Margarethas Tid;
Men aldrig der til Borgen kom
Meee Hjerte, Aand og Vid,
Meer Dannished og Flid,
End da den favned Dig, o Wilhelmine!


Den store Dronnings lyse Aand
Beundred hendes Old.
Tre Sceptre tog hun i sin Haand,
Tre Kroner i sit Skjold.
Men var Margretha bold,
Du hendes Storhed naa’de i det Mindre.


Tre Krandse Du Dig flættet har,
Meer værd end Kroners Glands.
Du Fromheds Lilier stedse bar
Og Kundskabs Egekrands;
Og Du med ædel Sands
Dig Huuslighedens Vedbendkrone slynged.


Du Dronning er paa denne Borg;
Dig hylde vi med Lyst.
Fjernt flygte fra Dig Glimt af Sorg,
Du Sorgens hulde Trøst!
Gid Glæden i dit Bryst
Belønne Dig for dine høie Dyder!

","Sophus Zahle: »Til Fru W. v. Reedtz til Palsgaard« fra Digte, samlede og udgivne efter hans Død (1843)",https://kalliope.org/da/text/zahle2019052476
"Høilig velsignet være Cammermeyer,1
Fordi han ægtede min Faders Tante!
I Norges Dæmring har han sat en Plante,
Hvis unge Rodskud vinder Lysets Seier.


Den vaarlig grøne Farve, Træet eier,
Er Solens eget Værk, som ei kan skrante;
Dets dybe Rødder vise sig bastante
Mod Politikens Plov og alskens ""Greier,""2


Et Chor af Alfer, smykkede med Krandse,
Til Fjeldet drager fra de lave Sletter,
For hist omkring det unge Træ at dandse.


Hvor Poesiens Lys de lange Nætter
Forjog, der vil min Alfeskare standse,
Og mindes stolt, at Træet er dens Fætter.

",Johan Ludvig Heiberg: »Til Johan Welhaven«,https://kalliope.org/en/text/heibergjl2002010601
"Menneskens Søn og Troens Aand
Er al vor Trøst hernede,
Faderens Mund og Høire-Haand
Dem tør vi godt tilbede,
Vi Gud, som det sig hører til,
I ""Aand og Sandhed"" dyrke vil,
Og Ordet, tør vi sige,
Er Sandhed Selv tillige!


Menneskens Søn og Troens Aand,
De hjelpes ad med Glæde,
Menneskens Kiøn i gyldne Baand
Med Gud at sammenkiæde:
I Fødselen af Vand og Aand
Os rækker Gud sin Fader-Haand,
Indlemmede i Ordet,
Han kysser os ved Bordet!


Menneskens Søn og Troens Aand,
De flette saa herneden
Kiærligheds Snor og Rosen-Baand,
Indskyde Himmel-Freden,
Og inderlig De frydes ved
At i Gud-Faders Kiærlighed
Med ham, som Guddoms Helte,
De evig sammensmelte!


Menneskens Søn og Troens Aand
Os byde Selv at kalde
Kiærligheds Snor det Rosen-Baand,
Som aldrig kan affalde,
Indprænte os det kongelig
Med: Fader-Vor i Himmerig!
Al Rigets Magt og Ære
For evig Dit skal være!

",N.F.S. Grundtvig: »Menneskens Søn og Troens Aand« fra Psalmer og aandelige Sange (1868),https://kalliope.org/da/text/grundtvig2001010778
"Højt i Luften Lærken gynger,
Jorden, fugtig end af Væde,
dækkes af en Blomsterkæde
og Naturen sig forynger.


Højt en Længsel i mig synger,
Længsel efter En, hvis Glæde
kan sin Lykkes Højsang kvæde
over Sjælens Blomsterklynger.


En, paa hvem jeg sikkert stoler,
som kan alle Sorger lindre,
og hvis Foraar ømt mig soler.


En, hvis Øje blidt kan tindre,
dryssende som blaa Violer
fra sit dybe, stille Indre.

",Aage Matthison-Hansen: “Foraarsvers” from Roserne (1900),https://kalliope.org/en/text/matthison2019051704
"Af Kampen for et herligt Ungdomskald —
ei Aandens blot, men Hjertets ikke mindre —
et Billed rulled op en ædel Skjald
i dette Digt, der griber dybt vor Indre.
Held den, der saadan kæmper for sit Kald,
„tro mod sig selv og mod sin bedste Stræben”;
selv om han falder, glad dog i sit Fald,
han segner hen med Jubelraab paa Læben.

",Kristian Arentzen: »Med „Tycho Brahes Ungdom” af C. Hauch« fra Digtsamling (1862),https://kalliope.org/da/text/arentzen2019010639
"Vi er jo Sønner af samme Mo’er,
saa Brødre er og maa vi være.
Velkommen hid da idag min Bro’er!
Velkommen Alle, Brødre kjære!
Nu maa vi nytte ret de Timer faa,
vi sammen nyde kan og huske paa,
    et Broderlag,
    som det idag,
kan ej til Hverdagsbrug vi finde.


Skjøndt Sødskende af forskjelligt Kuld
vi har af samme Bryst dog suget,
vi vokste næsten med samme Huld,
thi éns blev Bordet for os duget.
Og da vi bød Farvel vor gamle Mo’er,
da bar vi Alle Lighedsmærkets Spor:
    I Hu og Færd
    i Vægt og Værd
vi noget nær var Alle lige.


Nu har vi levet en lille Stund
paa egen Haand og egen Regning,
og vi har rejst os paa Aandens Grund
et Værksted efter egen Tegning.
Enhver har virket, som ham tyktes bedst,
En gik maaske mod Øst og En mod Vest,
    vi har vel ej
    holdt lige Hej
paa Samlivstidens Broderkofte.


Men lad os se nu at tales ved
med Gammen og i Broderening
om gamle Tider og nye med
og tyde frit Enhver sin Mening,
om hvad vi i de korte Aar, der svandt,
paa Aandens Ager virkede og vandt.
    Ja lad os se,
    vi er maaske
saa gode Brødre end som Venner.

",Zakarias Nielsen: “Ved en Vennesammenkomst” from Sange og Smaadigte (1871),https://kalliope.org/en/text/nielsenz2019061918
